"","date","P","Q"
"586",1959-05-11,6.11556406232991,3.61988854166667
"587",1959-05-12,2.33436554072471,4.87316416666667
"588",1959-05-13,0,4.47087427083333
"589",1959-05-14,2.4925651717131,4.13015270833333
"590",1959-05-15,1.20247157006126,3.86750177083333
"591",1959-05-16,0.3,3.45329270833333
"592",1959-05-17,0.674089892612576,3.07218125
"593",1959-05-18,0,2.792513125
"594",1959-05-19,1.3,2.49703958333333
"595",1959-05-20,3.3,3.10448104166667
"596",1959-05-21,11.4888857039215,2.610699375
"597",1959-05-22,14.6041716659464,17.2783580208333
"598",1959-05-23,1.3,8.645010625
"599",1959-05-24,1.68369516494075,5.59152854166667
"600",1959-05-25,0,4.52818333333333
"601",1959-05-26,0,3.50345375
"602",1959-05-27,0,2.4369553125
"603",1959-05-28,0,1.749978125
"604",1959-05-29,0,1.21937854166667
"605",1959-05-30,3.62749529945021,0.98061125
"606",1959-05-31,0,1.03131270833333
"607",1959-06-01,7.13772476905144,0.7533909375
"608",1959-06-02,3.37770536014075,1.31214802083333
"609",1959-06-03,2.54347579895714,1.73072270833333
"610",1959-06-04,0,1.07499697916667
"611",1959-06-05,0,0.677243958333333
"612",1959-06-06,5.96403449173718,0.469023125
"613",1959-06-07,0,1.07774260416667
"614",1959-06-08,0.5,0.79066625
"615",1959-06-09,0,0.60504375
"616",1959-06-10,2.33436554072471,0.361680729166667
"617",1959-06-11,0,0.309649375
"618",1959-06-12,10.5416628975702,0.257109270833333
"619",1959-06-13,10.2266700038984,1.20980489583333
"620",1959-06-14,14.2181297963295,1.45685958333333
"621",1959-06-15,2.93782105004577,7.52229375
"622",1959-06-16,2,4.22240885416667
"623",1959-06-17,0.834365540724714,2.62043447916667
"624",1959-06-18,5.14698985678954,2.03969479166667
"625",1959-06-19,9.34025568255317,3.98649635416667
"626",1959-06-20,1.98999213623279,6.72764010416667
"627",1959-06-21,0.5,2.47191
"628",1959-06-22,2.68788764619984,1.53068479166667
"629",1959-06-23,0,1.50761041666667
"630",1959-06-24,0,0.8379075
"631",1959-06-25,0,0.64285625
"632",1959-06-26,16.0693813919241,0.719101666666667
"633",1959-06-27,0.3,3.54276666666667
"634",1959-06-28,14.3401758787732,11.7315427083333
"635",1959-06-29,0,9.34315229166667
"636",1959-06-30,0,3.35851354166667
"637",1959-07-01,0,1.34172927083333
"638",1959-07-02,1.09752842993874,0.881483541666667
"639",1959-07-03,0,0.668719166666667
